$GPRMC,152209.000,A,2943.4027,N,09520.4966,W,0.38,2.56,090516,,,A*7E
$GPRMC,152210.000,A,2943.4028,N,09520.4966,W,0.37,355.87,090516,,,A*7B
$GPRMC,152211.000,A,2943.4029,N,09520.4966,W,0.26,339.44,090516,,,A*7E
$GPRMC,152212.000,A,2943.4029,N,09520.4966,W,0.37,358.30,090516,,,A*79
$GPRMC,152213.000,A,2943.4030,N,09520.4966,W,0.41,2.95,090516,,,A*72
$GPRMC,152214.000,A,2943.4032,N,09520.4966,W,0.42,25.60,090516,,,A*4B
$GPRMC,152215.000,A,2943.4033,N,09520.4965,W,0.41,31.89,090516,,,A*49
$GPRMC,152216.000,A,2943.4034,N,09520.4964,W,0.46,29.09,090516,,,A*4A
$GPRMC,152217.000,A,2943.4035,N,09520.4964,W,0.40,31.32,090516,,,A*4D
$GPRMC,152218.000,A,2943.4036,N,09520.4963,W,0.37,20.80,090516,,,A*4F
$GPRMC,152219.000,A,2943.4037,N,09520.4962,W,0.52,26.31,090516,,,A*41
$GPRMC,152220.000,A,2943.4038,N,09520.4962,W,0.47,35.96,090516,,,A*4F
$GPRMC,152221.000,A,2943.4039,N,09520.4961,W,0.40,41.79,090516,,,A*49
$GPRMC,152222.000,A,2943.4040,N,09520.4960,W,0.34,20.81,090516,,,A*46
$GPRMC,152223.000,A,2943.4041,N,09520.4959,W,0.49,27.33,090516,,,A*48
$GPRMC,152224.000,A,2943.4042,N,09520.4959,W,0.51,30.26,090516,,,A*47
$GPRMC,152225.000,A,2943.4044,N,09520.4958,W,0.47,30.62,090516,,,A*46
$GPRMC,152226.000,A,2943.4045,N,09520.4957,W,0.50,31.01,090516,,,A*49
$GPRMC,152227.000,A,2943.4046,N,09520.4956,W,0.50,40.77,090516,,,A*4D
$GPRMC,152228.000,A,2943.4047,N,09520.4955,W,0.50,42.97,090516,,,A*4C
$GPRMC,152229.000,A,2943.4048,N,09520.4954,W,0.41,44.37,090516,,,A*4F
$GPRMC,152230.000,A,2943.4049,N,09520.4953,W,0.40,26.97,090516,,,A*4E
$GPRMC,152231.000,A,2943.4050,N,09520.4952,W,0.34,36.28,090516,,,A*40
$GPRMC,152232.000,A,2943.4051,N,09520.4952,W,0.32,52.95,090516,,,A*40
$GPRMC,152233.000,A,2943.4051,N,09520.4951,W,0.24,34.15,090516,,,A*4D
$GPRMC,152234.000,A,2943.4052,N,09520.4950,W,0.20,40.46,090516,,,A*49
$GPRMC,152235.000,A,2943.4052,N,09520.4950,W,0.18,55.06,090516,,,A*43
$GPRMC,152236.000,A,2943.4052,N,09520.4949,W,0.29,84.83,090516,,,A*4B
$GPRMC,152237.000,A,2943.4052,N,09520.4948,W,0.24,65.99,090516,,,A*42
$GPRMC,152238.000,A,2943.4053,N,09520.4948,W,0.30,53.06,090516,,,A*4A
$GPRMC,152239.000,A,2943.4053,N,09520.4947,W,0.29,22.61,090516,,,A*4B
$GPRMC,152240.000,A,2943.4054,N,09520.4946,W,0.20,71.08,090516,,,A*43
$GPRMC,152241.000,A,2943.4054,N,09520.4946,W,0.13,74.60,090516,,,A*49
$GPRMC,152242.000,A,2943.4054,N,09520.4945,W,0.19,102.57,090516,,,A*77
$GPRMC,152243.000,A,2943.4054,N,09520.4945,W,0.22,115.79,090516,,,A*74
$GPRMC,152244.000,A,2943.4054,N,09520.4944,W,0.25,129.72,090516,,,A*71
$GPRMC,152245.000,A,2943.4053,N,09520.4943,W,0.31,105.51,090516,,,A*7A
$GPRMC,152246.000,A,2943.4053,N,09520.4942,W,0.32,99.53,090516,,,A*4D
$GPRMC,152247.000,A,2943.4053,N,09520.4941,W,0.45,91.86,090516,,,A*4F
$GPRMC,152248.000,A,2943.4053,N,09520.4939,W,0.53,93.50,090516,,,A*41
$GPRMC,152249.000,A,2943.4053,N,09520.4938,W,0.43,84.88,090516,,,A*43
$GPRMC,152250.000,A,2943.4053,N,09520.4936,W,0.39,72.37,090516,,,A*45
$GPRMC,152251.000,A,2943.4053,N,09520.4935,W,0.37,80.38,090516,,,A*4B
$GPRMC,152252.000,A,2943.4053,N,09520.4934,W,0.37,109.42,090516,,,A*74
$GPRMC,152253.000,A,2943.4053,N,09520.4933,W,0.26,109.23,090516,,,A*75
$GPRMC,152254.000,A,2943.4053,N,09520.4932,W,0.09,209.48,090516,,,A*70
$GPRMC,152255.000,A,2943.4053,N,09520.4932,W,0.03,45.22,090516,,,A*4D
$GPRMC,152256.000,A,2943.4053,N,09520.4932,W,0.10,333.10,090516,,,A*7F
$GPRMC,152257.000,A,2943.4053,N,09520.4932,W,0.09,293.47,090516,,,A*7F
$GPRMC,152258.000,A,2943.4053,N,09520.4933,W,0.05,323.46,090516,,,A*76
$GPRMC,152259.000,A,2943.4053,N,09520.4933,W,0.20,16.49,090516,,,A*4A
$GPRMC,152300.000,A,2943.4054,N,09520.4932,W,0.24,19.83,090516,,,A*4C
$GPRMC,152301.000,A,2943.4054,N,09520.4932,W,0.19,353.38,090516,,,A*7E
$GPRMC,152302.000,A,2943.4055,N,09520.4932,W,0.20,348.65,090516,,,A*74
$GPRMC,152303.000,A,2943.4056,N,09520.4932,W,0.26,11.91,090516,,,A*44
$GPRMC,152304.000,A,2943.4056,N,09520.4932,W,0.29,351.69,090516,,,A*7C
$GPRMC,152305.000,A,2943.4057,N,09520.4932,W,0.28,13.39,090516,,,A*4D
$GPRMC,152306.000,A,2943.4058,N,09520.4932,W,0.23,350.08,090516,,,A*7C
$GPRMC,152307.000,A,2943.4058,N,09520.4932,W,0.18,317.35,090516,,,A*78
$GPRMC,152308.000,A,2943.4059,N,09520.4933,W,0.27,303.23,090516,,,A*79
$GPRMC,152309.000,A,2943.4059,N,09520.4933,W,0.28,295.06,090516,,,A*7E
$GPRMC,152310.000,A,2943.4059,N,09520.4934,W,0.12,300.33,090516,,,A*73
$GPRMC,152311.000,A,2943.4059,N,09520.4934,W,0.04,225.36,090516,,,A*76
$GPRMC,152312.000,A,2943.4059,N,09520.4934,W,0.09,216.93,090516,,,A*77
$GPRMC,152313.000,A,2943.4059,N,09520.4935,W,0.16,211.96,090516,,,A*7B
$GPRMC,152314.000,A,2943.4059,N,09520.4935,W,0.22,240.35,090516,,,A*76
$GPRMC,152315.000,A,2943.4058,N,09520.4936,W,0.24,228.37,090516,,,A*7F
$GPRMC,152316.000,A,2943.4058,N,09520.4936,W,0.14,250.94,090516,,,A*79
$GPRMC,152317.000,A,2943.4058,N,09520.4937,W,0.29,252.59,090516,,,A*74
$GPRMC,152318.000,A,2943.4058,N,09520.4937,W,0.31,266.48,090516,,,A*75
$GPRMC,152319.000,A,2943.4058,N,09520.4938,W,0.35,266.54,090516,,,A*72
$GPRMC,152320.000,A,2943.4058,N,09520.4940,W,0.30,268.04,090516,,,A*79
$GPRMC,152321.000,A,2943.4058,N,09520.4941,W,0.34,273.94,090516,,,A*7E
$GPRMC,152322.000,A,2943.4058,N,09520.4942,W,0.40,270.44,090516,,,A*73
$GPRMC,152323.000,A,2943.4058,N,09520.4943,W,0.40,274.96,090516,,,A*78
$GPRMC,152324.000,A,2943.4058,N,09520.4944,W,0.49,279.75,090516,,,A*71
$GPRMC,152325.000,A,2943.4058,N,09520.4946,W,0.47,286.65,090516,,,A*7D
$GPRMC,152326.000,A,2943.4058,N,09520.4947,W,0.42,285.52,090516,,,A*7D
$GPRMC,152327.000,A,2943.4059,N,09520.4949,W,0.35,280.00,090516,,,A*71
$GPRMC,152328.000,A,2943.4059,N,09520.4950,W,0.22,278.64,090516,,,A*75
$GPRMC,152329.000,A,2943.4059,N,09520.4950,W,0.19,284.57,090516,,,A*7F
$GPRMC,152330.000,A,2943.4059,N,09520.4951,W,0.26,284.53,090516,,,A*7E
$GPRMC,152331.000,A,2943.4059,N,09520.4952,W,0.16,275.83,090516,,,A*7C
$GPRMC,152332.000,A,2943.4059,N,09520.4952,W,0.09,270.93,090516,,,A*75
$GPRMC,152333.000,A,2943.4059,N,09520.4953,W,0.09,245.04,090516,,,A*7D
$GPRMC,152334.000,A,2943.4059,N,09520.4953,W,0.17,254.83,090516,,,A*7A
$GPRMC,152335.000,A,2943.4059,N,09520.4953,W,0.12,258.58,090516,,,A*74
$GPRMC,152336.000,A,2943.4059,N,09520.4954,W,0.02,112.02,090516,,,A*73
$GPRMC,152337.000,A,2943.4059,N,09520.4954,W,0.05,74.13,090516,,,A*44
$GPRMC,152338.000,A,2943.4059,N,09520.4954,W,0.09,47.43,090516,,,A*42
$GPRMC,152339.000,A,2943.4059,N,09520.4953,W,0.05,57.03,090516,,,A*4D
$GPRMC,152340.000,A,2943.4059,N,09520.4953,W,0.02,37.75,090516,,,A*43
$GPRMC,152341.000,A,2943.4059,N,09520.4953,W,0.09,146.45,090516,,,A*7D
$GPRMC,152342.000,A,2943.4059,N,09520.4953,W,0.20,153.58,090516,,,A*7D
$GPRMC,152343.000,A,2943.4058,N,09520.4953,W,0.25,142.34,090516,,,A*72
$GPRMC,152344.000,A,2943.4058,N,09520.4952,W,0.31,128.35,090516,,,A*7C
$GPRMC,152345.000,A,2943.4057,N,09520.4951,W,0.26,146.94,090516,,,A*74
$GPRMC,152346.000,A,2943.4056,N,09520.4951,W,0.34,149.21,090516,,,A*74
$GPRMC,152347.000,A,2943.4056,N,09520.4950,W,0.36,145.35,090516,,,A*7F
$GPRMC,152348.000,A,2943.4055,N,09520.4950,W,0.42,128.47,090516,,,A*7E
$GPRMC,152349.000,A,2943.4054,N,09520.4949,W,0.37,134.18,090516,,,A*73
$GPRMC,152350.000,A,2943.4053,N,09520.4948,W,0.34,147.71,090516,,,A*75
$GPRMC,152351.000,A,2943.4053,N,09520.4947,W,0.23,144.08,090516,,,A*70
$GPRMC,152352.000,A,2943.4052,N,09520.4947,W,0.18,149.61,090516,,,A*78
$GPRMC,152353.000,A,2943.4052,N,09520.4947,W,0.13,196.84,090516,,,A*7B
$GPRMC,152354.000,A,2943.4052,N,09520.4947,W,0.15,258.31,090516,,,A*75
$GPRMC,152355.000,A,2943.4052,N,09520.4947,W,0.23,289.39,090516,,,A*75
$GPRMC,152356.000,A,2943.4052,N,09520.4948,W,0.29,293.46,090516,,,A*70
$GPRMC,152357.000,A,2943.4052,N,09520.4949,W,0.34,287.42,090516,,,A*7D
$GPRMC,152358.000,A,2943.4052,N,09520.4950,W,0.32,290.16,090516,,,A*7B
$GPRMC,152359.000,A,2943.4053,N,09520.4951,W,0.28,293.33,090516,,,A*75
$GPRMC,152400.000,A,2943.4053,N,09520.4952,W,0.20,302.68,090516,,,A*72
